Current Hour,Estudantes,Tempo de espera medio
13:56:59,1701,414.90711346266903
13:57:00,1701,414.9159318048207
13:57:01,1701,414.92475014697237
13:57:02,1701,414.93356848912407
13:57:03,1702,414.69858989424205
13:57:04,1702,414.7074030552291
13:57:05,1702,414.716803760282
13:57:06,1702,414.7262044653349
13:57:07,1702,414.73560517038777
13:57:08,1702,414.74500587544065
13:57:09,1702,414.75440658049354
13:57:10,1702,414.7638072855464
13:57:11,1702,414.7732079905993
13:57:12,1702,414.7826086956522
13:57:13,1702,414.79200940070507
13:57:14,1702,414.80141010575795
13:57:15,1702,414.810223266745
13:57:16,1702,414.8190364277321
13:57:17,1702,414.8278495887192
13:57:18,1702,414.83666274970625
13:57:19,1702,414.8454759106933
13:57:20,1703,414.6106870229008
13:57:21,1703,414.619495008808
13:57:22,1703,414.6288901937757
13:57:23,1703,414.6382853787434
13:57:24,1703,414.6476805637111
13:57:25,1703,414.6570757486788
13:57:26,1703,414.6664709336465
13:57:27,1704,414.4325117370892
13:57:28,1704,414.4419014084507
13:57:29,1704,414.4518779342723
13:57:30,1704,414.4618544600939
13:57:31,1704,414.4718309859155
13:57:32,1704,414.4818075117371
13:57:33,1704,414.49178403755866
13:57:34,1704,414.5017605633803
13:57:35,1704,414.51173708920186
13:57:36,1704,414.5217136150235
13:57:37,1704,414.53169014084506
13:57:38,1704,414.5416666666667
13:57:39,1704,414.55164319248826
13:57:40,1704,414.5616197183099
13:57:41,1704,414.57100938967136
13:57:42,1704,414.58039906103284
13:57:43,1704,414.58978873239437
13:57:44,1704,414.59917840375584
13:57:45,1704,414.6085680751174
13:57:46,1704,414.61795774647885
13:57:47,1704,414.6273474178404
13:57:48,1704,414.63673708920186
13:57:49,1704,414.6461267605634
13:57:50,1704,414.65551643192487
13:57:51,1704,414.6649061032864
13:57:52,1705,414.4310850439883
13:57:53,1705,414.44046920821114
13:57:54,1706,414.20750293083233
13:57:55,1706,414.2174677608441
13:57:56,1706,414.2274325908558
13:57:57,1706,414.2373974208675
13:57:58,1707,414.00468658465144
13:57:59,1707,414.0146455770357
13:58:00,1707,414.0251903925015
13:58:01,1708,413.7927400468384
13:58:02,1708,413.8026932084309
13:58:03,1708,413.8132318501171
13:58:04,1709,413.581041544763
13:58:05,1709,413.59098888238736
13:58:06,1709,413.601521357519
13:58:07,1710,413.3701754385965
13:58:08,1710,413.3801169590643
13:58:09,1711,413.1490356516657
13:58:10,1712,412.9182242990654
13:58:11,1712,412.92932242990656
13:58:12,1712,412.9410046728972
13:58:13,1712,412.95268691588785
13:58:14,1712,412.9643691588785
13:58:15,1713,412.7349678925861
13:58:16,1714,412.5058343057176
13:58:17,1714,412.51808634772465
13:58:18,1714,412.5309218203034
13:58:19,1714,412.54375729288216
13:58:20,1714,412.5565927654609
13:58:21,1714,412.5694282380397
13:58:22,1714,412.58226371061846
13:58:23,1714,412.5950991831972
13:58:24,1714,412.607934655776
13:58:25,1714,412.62018669778297
13:58:26,1714,412.63243873978996
13:58:27,1714,412.64469078179695
13:58:28,1714,412.6563593932322
13:58:29,1714,412.66802800466746
13:58:30,1714,412.67969661610266
13:58:31,1714,412.6913652275379
13:58:32,1715,412.46239067055393
13:58:33,1715,412.4740524781341
13:58:34,1715,412.4862973760933
13:58:35,1716,412.25757575757575
13:58:36,1716,412.26864801864804
13:58:37,1716,412.280303030303
13:58:38,1716,412.291958041958
13:58:39,1716,412.30361305361305
13:58:40,1716,412.31526806526807
13:58:41,1716,412.3269230769231
13:58:42,1716,412.33857808857806
13:58:43,1716,412.3502331002331
13:58:44,1717,412.1217239370996
13:58:45,1717,412.13337216074547
13:58:46,1717,412.14560279557367
13:58:47,1717,412.15783343040187
13:58:48,1717,412.17006406523006
13:58:49,1717,412.18229470005826
13:58:50,1717,412.1945253348864
13:58:51,1717,412.2067559697146
13:58:52,1717,412.2184041933605
13:58:53,1717,412.2300524170064
13:58:54,1717,412.2417006406523
13:58:55,1717,412.2533488642982
13:58:56,1717,412.2649970879441
13:58:57,1717,412.27664531158996
13:58:58,1717,412.2882935352359
13:58:59,1717,412.29935934769946
13:59:00,1717,412.31042516016305
13:59:01,1717,412.3214909726267
13:59:02,1717,412.3325567850903
13:59:03,1717,412.34362259755386
13:59:04,1717,412.35468841001745
13:59:05,1717,412.3657542224811
13:59:06,1717,412.37682003494467
13:59:07,1717,412.38788584740826
13:59:08,1717,412.3989516598719
13:59:09,1717,412.4100174723355
13:59:10,1717,412.42108328479907
13:59:11,1717,412.43214909726265
13:59:12,1718,412.2031431897555
13:59:13,1718,412.2142025611176
13:59:14,1718,412.22584400465655
13:59:15,1718,412.23748544819557
13:59:16,1718,412.2491268917346
13:59:17,1718,412.26076833527355
13:59:18,1718,412.2712456344587
13:59:19,1718,412.2817229336438
13:59:20,1718,412.29220023282886
13:59:21,1718,412.30267753201394
13:59:22,1718,412.3131548311991
13:59:23,1718,412.32363213038417
13:59:24,1718,412.3335273573923
13:59:25,1719,412.1035485747528
13:59:26,1719,412.1128563118092
13:59:27,1719,412.12274578243165
13:59:28,1719,412.13205351948807
13:59:29,1719,412.1413612565445
